英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Yusuke Niwai,庭井 祐輔,HO,横浜キヤノンイーグルス（2025-26）,174,95,1991.10.22,34,報徳学園高校,立命館大学,報徳学園 立命館大学,A,57,https://league-one.jp/player/484844,,,"U20('10,'11)、日本代表(10)",,,Yokohama Canon Eagles (2019 - 2026) -> Sunwolves (2019 - 2019) -> Yokohama Canon Eagles (2018 - 2018) -> Sunwolves (2017 - 2018) -> Yokohama Canon Eagles (2017 - 2017) -> Sunwolves (2017 - 2017) -> Yokohama Canon Eagles (2016 - 2016) -> Sunwolves (2016 - 2016) -> Yokohama Canon Eagles (2014 - 2016)
Toshiki Amano,天野 寿紀,SH,横浜キヤノンイーグルス（2025-26）,170,80,1990.10.27,35,常翔学園高校,帝京大学,常翔学園高校 帝京大学,A,28,https://league-one.jp/player/484845,,,,,,Yokohama Canon Eagles (2021 - 2026)
Ryo Tabata,田畑 凌,CTB,横浜キヤノンイーグルス（2025-26）,177,93,1996.07.05,29,報徳学園高校,京都産業大学,報徳学園高校 京都産業大学,A,19,https://league-one.jp/player/484846,,,,,,Yokohama Canon Eagles (2022 - 2026)
Takato Okabe,岡部 崇人,PR,横浜キヤノンイーグルス（2025-26）,180,105,1995.02.19,30,上宮高校,関西学院大学,上宮高校 関西学院大学,A,69,https://league-one.jp/player/484847,,,日本代表(8),,,Yokohama Canon Eagles (2019 - 2026)
Kouki Arai,荒井 康植,SH,横浜キヤノンイーグルス（2025-26）,175,80,1993.05.14,32,佐賀工業高校,帝京大学,佐賀工業高校 帝京大学,A,29,https://league-one.jp/player/484848,,,,,,Not Found
Ryosuke Iwaihara,祝原 涼介,PR,横浜キヤノンイーグルス（2025-26）,184,115,1996.10.06,29,桐蔭学園高校,明治大学,桐蔭学園高等学校 明治大学,A,52,https://league-one.jp/player/484849,,,"U20('15,'16)、U23('15)、日本代表(5)",,,Yokohama Canon Eagles (2023 - 2026) -> Tokyo Sungoliath (2021 - 2023)
Shunta Nakamura,中村 駿太,HO,横浜キヤノンイーグルス（2025-26）,176,100,1994.02.28,31,桐蔭学園高校,明治大学,桐蔭学園高等学校 明治大学,A,66,https://league-one.jp/player/484850,,,,,,Yokohama Canon Eagles (2023 - 2026) -> Tokyo Sungoliath (2021 - 2023)
Ryu Fukuhara,普久原 琉,FB,横浜キヤノンイーグルス（2025-26）,178,85,2000.11.03,25,コザ,日本大学,コザ高校 日本大学,A,7,https://league-one.jp/player/484851,,,,,,Yokohama Canon Eagles (2023 - 2026)
Lekima Nasamila,レキマ ・ナサミラ,FL,横浜キヤノンイーグルス（2025-26）,190,123,1998.12.27,27,Leleanmemorialschool,東海大学,Leleanmemorialschool 東海大学,A,11,https://league-one.jp/player/484852,,,,,,Yokohama Canon Eagles (2023 - 2026)
Kippei Ishida,石田 吉平,WTB,横浜キヤノンイーグルス（2025-26）,167,74,2000.04.28,25,常翔学園高校,明治大学,常翔学園高校 明治大学,A,18,https://league-one.jp/player/484853,,,セブンズ日本(20)、日本代表(9),,,Yokohama Canon Eagles (2024 - 2026)
Yuragi Muto,武藤 ゆらぎ,SO,横浜キヤノンイーグルス（2025-26）,170,77,2001.07.30,24,東海大学付属大阪仰星高校,東海大学,東海大学付属大阪仰星高等学校 東海大学,A,9,https://league-one.jp/player/484854,,,,,,Yokohama Canon Eagles (2023 - 2026)
Hayate Hiraishi,平石 颯,HO,横浜キヤノンイーグルス（2025-26）,179,103,2002.02.09,23,桐蔭学園高校,筑波大学,桐蔭学園 筑波大学,A,2,https://league-one.jp/player/484855,,,,,,Yokohama Canon Eagles (2024 - 2026)
Randall Baker,ランダル ・ベイカー,FL,横浜キヤノンイーグルス（2025-26）,191,114,2005.09.16,20,ボタニー・ダウンズ・セカンダリ,,ボタニー・ダウンズ・セカンダリ,B,2,https://league-one.jp/player/485911,,,,,,Yokohama Canon Eagles (2025 - 2026) -> Auckland (2025 - 2025) -> Blues (2025 - 2025) -> Auckland (2024 - 2024) -> Blues (2024 - 2024)
Tomoya Adachi,足立 友哉,HO,リコーブラックラムズ東京（2025-26）,180,115,2004.09.04,21,クリフトンカレッジ,,クリフトンカレッジ,A,0,https://league-one.jp/player/484856,,,,,,Not Found
Felix Kalapu,フィリックス ・カラプ,LO,リコーブラックラムズ東京（2025-26）,195,118,1999.09.27,26,オークランド・グラマー・スクール,,オークランド・グラマー・スクール,B,2,https://league-one.jp/player/484857,,,,,,BlackRams Tokyo (2025 - 2026) -> North Harbour (2025 - 2025) -> New South Wales Waratahs (2025 - 2025) -> North Harbour (2024 - 2024) -> New South Wales Waratahs (2024 - 2024) -> North Harbour (2024 - 2024) -> Western Force (2024 - 2024) -> North Harbour (2023 - 2023) -> Western Force (2022 - 2023) -> North Harbour (2022 - 2022) -> Old Glory DC RFC (2022 - 2022) -> Auckland (2022 - 2022) -> North Harbour (2021 - 2021) -> Old Glory DC RFC (2021 - 2021) -> Auckland (2019 - 2021)
Rameka Poihipi,ラメカ ・ポイヒピ,CTB,リコーブラックラムズ東京（2025-26）,183,105,1998.10.14,27,HamiltonBoys'HighSchool,,HamiltonBoys'HighSchool,B,2,https://league-one.jp/player/484858,,,,,,BlackRams Tokyo (2025 - 2026) -> Chiefs (2024 - 2025) -> Canterbury (2024 - 2024) -> Chiefs (2024 - 2024) -> Canterbury (2023 - 2023) -> Chiefs (2023 - 2023) -> Canterbury (2023 - 2023) -> Chiefs (2023 - 2023) -> Canterbury (2022 - 2022) -> Chiefs (2022 - 2022) -> Canterbury (2022 - 2022) -> Chiefs (2022 - 2022) -> Canterbury (2021 - 2021) -> Chiefs (2021 - 2021) -> Canterbury (2021 - 2021) -> Chiefs (2021 - 2021) -> Canterbury (2020 - 2020) -> Chiefs (2020 - 2020) -> Canterbury (2018 - 2020)
Yusuke Kishi,岸 佑融,LO,リコーブラックラムズ東京（2025-26）,191,106,2002.08.02,23,玉川学園高等部高校,日本体育大学,玉川学園高等部 日本体育大学,A,0,https://league-one.jp/player/484859,,,,,,BlackRams Tokyo (2025 - 2026) -> Nippon Sport Science University (2024 - 2025)
Soonhong Lee,李 淳弘,HO,リコーブラックラムズ東京（2025-26）,171,100,2002.06.29,23,大阪朝鮮高級学校,京都産業大学,大阪朝鮮高級学校 京都産業大学,A,0,https://league-one.jp/player/484860,,,XV('25),,,Not Found
Taichi Kugino,久木野 太一,CTB,リコーブラックラムズ東京（2025-26）,178,89,2002.10.21,23,小倉高校,帝京大学,小倉高校 帝京大学,A,0,https://league-one.jp/player/484861,,,,,,BlackRams Tokyo (2025 - 2026) -> Teikyo University (2024 - 2025)
Yuta Akihama,秋濱 悠太,WTB,リコーブラックラムズ東京（2025-26）,174,85,2002.05.16,23,桐蔭学園高校,明治大学,桐蔭学園 明治大学,A,0,https://league-one.jp/player/484862,,,XV('24),,,BlackRams Tokyo (2025 - 2026) -> Meiji University (2024 - 2025)
Kota Mitake,三竹 康太,PR,リコーブラックラムズ東京（2025-26）,175,110,1996.04.28,29,大阪桐蔭高校,立命館大学,大阪桐蔭高校 立命館大学,A,36,https://league-one.jp/player/484863,,,U23('16),,,BlackRams Tokyo (2025 - 2026) -> Hanazono Kintetsu Liners (2021 - 2025)
Michael Allardice,マイケル ・アラダイス,LO,リコーブラックラムズ東京（2025-26）,200,112,1991.10.19,34,パーマストンノースボーイズ,カンタベリー大学,パーマストンノースボーイズ高校 カンタベリー大学,A,36,https://league-one.jp/player/484864,,,,,,BlackRams Tokyo (2025 - 2026) -> Red Hurricanes Osaka (2023 - 2025) -> Toyota Verblitz (2020 - 2023) -> Chiefs (2014 - 2020)
TJ Perenara,TJ ・ペレナラ,SH,リコーブラックラムズ東京（2025-26）,181,92,1992.01.23,33,マナカレッジ,,マナカレッジ,C,21,https://league-one.jp/player/484865,,,NZ代表(89),,,BlackRams Tokyo (2024 - 2026) -> Wellington Lions (2024 - 2024) -> Hurricanes (2024 - 2024) -> Wellington Lions (2023 - 2023) -> Hurricanes (2022 - 2023) -> Wellington Lions (2022 - 2022) -> Hurricanes (2022 - 2022) -> Wellington Lions (2021 - 2021) -> Hurricanes (2021 - 2021) -> Red Hurricanes Osaka (2020 - 2021) -> Wellington Lions (2020 - 2020) -> Hurricanes (2020 - 2020) -> Wellington Lions (2019 - 2019) -> Hurricanes (2013 - 2019)
PJ Latu,PJ ・ラトゥ,CTB,リコーブラックラムズ東京（2025-26）,187,104,2000.10.24,25,TimaruSouthSchool,大東文化大学,TimaruSouthSchool 大東文化大学,A,18,https://league-one.jp/player/484866,,,,,,BlackRams Tokyo (2024 - 2026)
Liam Gill,リアム ・ギル,FL,リコーブラックラムズ東京（2025-26）,186,105,1992.06.08,33,セントジョセフカレッジグレゴリーテラス,,セントジョセフカレッジグレゴリーテラス,C,41,https://league-one.jp/player/484867,,,,,,BlackRams Tokyo (2024 - 2026) -> Urayasu D-Rocks (2020 - 2024) -> Lyon Olympique Universitaire Rugby (2017 - 2020) -> Rugby Club Toulonnais (2016 - 2017) -> Queensland Reds (2010 - 2016)
Paddy Ryan,パディー ・ライアン,PR,リコーブラックラムズ東京（2025-26）,190,116,1988.08.09,37,セントジョセフカレッジ,シドニー大学,セントジョセフカレッジ シドニー大学,C,45,https://league-one.jp/player/484868,,,,,,BlackRams Tokyo (2024 - 2026) -> New South Wales Waratahs (2024 - 2024) -> BlackRams Tokyo (2024 - 2024) -> New South Wales Waratahs (2023 - 2023) -> BlackRams Tokyo (2022 - 2023) -> New South Wales Waratahs (2022 - 2022) -> Munakata Sanix Blues (2022 - 2022) -> New South Wales Waratahs (2021 - 2021) -> Munakata Sanix Blues (2021 - 2021) -> San Diego Legion (2021 - 2021) -> Munakata Sanix Blues (2021 - 2021) -> San Diego Legion (2020 - 2020) -> Munakata Sanix Blues (2020 - 2020) -> San Diego Legion (2018 - 2019) -> New South Wales Waratahs (2013 - 2018)
Shogo Yamamura,山村 勝悟,No8,リコーブラックラムズ東京（2025-26）,178,103,2001.03.24,24,天理高校,天理大学,天理高校 天理大学,A,0,https://league-one.jp/player/484869,,,,,,BlackRams Tokyo (2023 - 2026)
Kosei Nakamura,中村 公星,PR,リコーブラックラムズ東京（2025-26）,183,111,2001.01.25,24,国学院大学栃木高校,明治大学,国学院大学栃木高校 明治大学,A,8,https://league-one.jp/player/484870,,,,,,BlackRams Tokyo (2023 - 2026)
Ichigo Nakakusu,中楠 一期,SO,リコーブラックラムズ東京（2025-26）,174,84,2000.06.01,25,国学院久我山高校,慶応義塾大学,国学院久我山高校 慶応義塾大学,A,28,https://league-one.jp/player/484871,,,高校('18)、XV('25)、日本代表(3),,,BlackRams Tokyo (2023 - 2026)
Takumi Aoki,青木 拓己,CTB,リコーブラックラムズ東京（2025-26）,185,90,2000.04.07,25,御所実業高校,大東文化大学,御所実業高校  大東文化大学,A,0,https://league-one.jp/player/484872,,,,,,BlackRams Tokyo (2023 - 2026)
Siope Tavo,シオペ ・タヴォ,CTB,リコーブラックラムズ東京（2025-26）,189,104,1997.06.19,28,リアホナ,大東文化大学,リアホナ高校 大東文化大学,A,15,https://league-one.jp/player/484873,,,,,,BlackRams Tokyo (2022 - 2026) -> Chugoku Red Regulions (2021 - 2022)
Brodi Mccurran,マクカラン ブロディ,FL,リコーブラックラムズ東京（2025-26）,193,106,1994.05.24,31,ハミルトンボーイズ,帝京大学,ハミルトンボーイズ高校 帝京大学,A,48,https://league-one.jp/player/484874,,,,,,BlackRams Tokyo (2022 - 2026) -> Kobelco Kobe Steelers (2021 - 2022)
Josh Goodhue,ジョシュ ・グッドヒュー,LO,リコーブラックラムズ東京（2025-26）,199,112,1995.06.13,30,マウントアルバートグラマースクール,リンカーン大学,マウントアルバートグラマースクール リンカーン大学,B,30,https://league-one.jp/player/484875,,,,,,Not Found
Shohei Oyama,大山 祥平,PR,リコーブラックラムズ東京（2025-26）,186,115,1998.11.15,27,慶應義塾高校,慶應義塾大学,慶應義塾高校 慶應義塾大学,A,33,https://league-one.jp/player/484876,,,"U20,U23('18)、XV('25)",,,BlackRams Tokyo (2023 - 2026) -> Mie Honda Heat RFC (2021 - 2022)
Ko Sato,佐藤 康,HO,リコーブラックラムズ東京（2025-26）,170,98,1999.05.10,26,天理高校,天理大学,天理高校 天理大学,A,25,https://league-one.jp/player/484877,,,,,,BlackRams Tokyo (2022 - 2026)
Shu Yamamoto,山本 秀,LO,リコーブラックラムズ東京（2025-26）,190,108,1999.06.01,26,京都成章高校,近畿大学,京都成章高校 近畿大学,A,10,https://league-one.jp/player/484878,,,高校('17)、U20('19)、XV('25),,,BlackRams Tokyo (2021 - 2026)
Harrison Fox,ハリソン ・フォックス,LO,リコーブラックラムズ東京（2025-26）,198,118,2000.11.01,25,パジュア,,パジュア高校,A,21,https://league-one.jp/player/484879,,,,,,BlackRams Tokyo (2021 - 2026)
Yuki Ikeda,池田 悠希,CTB,リコーブラックラムズ東京（2025-26）,187,98,1995.05.21,30,東海大仰星高校,東海大学,東海大仰星高校 東海大学,A,51,https://league-one.jp/player/484880,,,U23('17)、日本代表(2),,,BlackRams Tokyo (2021 - 2026)
Takanobu Minami,南 昂伸,SH,リコーブラックラムズ東京（2025-26）,166,72,1999.03.03,26,御所実業高校,大東文化大学,御所実業高校 大東文化大学,A,30,https://league-one.jp/player/484881,,,,,,BlackRams Tokyo (2021 - 2026)
Yoshiyuki Koga,古賀 由教,WTB,リコーブラックラムズ東京（2025-26）,176,82,1998.08.28,27,東福岡高校,早稲田大学,東福岡高校 早稲田大学,A,3,https://league-one.jp/player/484882,,,U20('18)、セブンズ日本(17),,,BlackRams Tokyo (2021 - 2026)
Yuichiro Taniguchi,谷口 祐一郎,PR,リコーブラックラムズ東京（2025-26）,180,108,1998.06.04,27,東海大仰星高校,天理大学,東海大仰星高校 天理大学,A,33,https://league-one.jp/player/484883,,,"U20,U23('18)、XV('25)",,,BlackRams Tokyo (2021 - 2026) -> Sunwolves (2020 - 2020) -> Tenri University (2020 - 2020) -> Sunwolves (2019 - 2019) -> Tenri University (2019 - 2019)
Isaac Lucas,アイザック ・ルーカス,FB,リコーブラックラムズ東京（2025-26）,179,84,1999.02.11,26,セントジョセフグレゴリーテラスカレッジ,,セントジョセフグレゴリーテラスカレッジ,A,54,https://league-one.jp/player/484884,,,,,,BlackRams Tokyo (2020 - 2026) -> Queensland Reds (2018 - 2020)
Taira Main,メイン 平,FB,リコーブラックラムズ東京（2025-26）,180,90,2000.09.05,25,御所実業高校,,御所実業高等学校,A,37,https://league-one.jp/player/484885,,,高校('18)、XV('25)、日本代表(1),,,BlackRams Tokyo (2021 - 2026)
Tomoya Yamamura,山村 知也,WTB,リコーブラックラムズ東京（2025-26）,174,82,1997.12.02,28,報徳学園高校,明治大学,報徳学園高校 明治大学,A,8,https://league-one.jp/player/484886,,,U20('16)、U23('18)、セブンズ日本(2),,,BlackRams Tokyo (2023 - 2026)
Daisuke Nishikawa,西川 大輔,CTB,リコーブラックラムズ東京（2025-26）,184,90,1997.08.24,28,豊明高校,中京大学,豊明高校 中京大学,A,23,https://league-one.jp/player/484887,,,,,,BlackRams Tokyo (2021 - 2026)
Yuta Kurihara,栗原 由太,CTB,リコーブラックラムズ東京（2025-26）,179,88,1997.10.12,28,桐蔭学園高校,慶応義塾大学,桐蔭学園高校 慶応義塾大学,A,35,https://league-one.jp/player/484888,,,,,,BlackRams Tokyo (2021 - 2026)
Hinata Takei,武井 日向,HO,リコーブラックラムズ東京（2025-26）,171,98,1997.06.17,28,國學院栃木高校,明治大学,國學院栃木高校 明治大学,A,25,https://league-one.jp/player/484889,,,"U20('17)、U23('17,'18)",,,BlackRams Tokyo (2021 - 2026)
Daigo Sasagawa,笹川 大五,PR,リコーブラックラムズ東京（2025-26）,187,115,1997.08.03,28,明治大学付属中野高校,明治大学,明治大学付属中野高等学校 明治大学,A,28,https://league-one.jp/player/484890,,,,,,BlackRams Tokyo (2021 - 2026)
Talau Samurai Fakatava,ファカタヴァ タラウ侍,LO,リコーブラックラムズ東京（2025-26）,191,112,1994.12.07,31,ティマルボーイズ,大東文化大学,ティマルボーイズ高校 大東文化大学,-,14,https://league-one.jp/player/484891,,,,,,Not Found
Amato Fakatava,ファカタヴァ アマト,No8,リコーブラックラムズ東京（2025-26）,195,118,1994.12.07,31,ティマルボーイズ,大東文化大学,ティマルボーイズ高校 大東文化大学,A,50,https://league-one.jp/player/484892,,,,,,BlackRams Tokyo (2019 - 2026)
Pohiva Yamato Lotoahea,ロトアヘア ポヒヴァ大和,LO,リコーブラックラムズ東京（2025-26）,192,120,1988.08.10,37,トゥポウカレッジ,埼玉工業大学,トゥポウカレッジ 埼玉工業大学,A,28,https://league-one.jp/player/484893,,,,,,BlackRams Tokyo (2022 - 2026)
Masashi Onishi,大西 将史,HO,リコーブラックラムズ東京（2025-26）,180,110,1995.02.21,30,上宮太子高校,帝京大学,上宮太子高校 帝京大学,A,36,https://league-one.jp/player/484894,,,,,,BlackRams Tokyo (2021 - 2026)
Ryohei Isoda,礒田 凌平,CTB,リコーブラックラムズ東京（2025-26）,178,90,1996.07.22,29,京都成章高校,立命館大学,京都成章高校 立命館大学,A,26,https://league-one.jp/player/484895,,,,,,BlackRams Tokyo (2022 - 2026)
Toshiya Takahashi,高橋 敏也,SH,リコーブラックラムズ東京（2025-26）,182,83,1993.10.22,32,国学院久我山高校,青山学院大学,国学院久我山高校 青山学院大学,A,42,https://league-one.jp/player/484896,,,,,,BlackRams Tokyo (2021 - 2026)
Taichi Chiba,千葉 太一,PR,リコーブラックラムズ東京（2025-26）,176,115,1994.09.22,31,早稲田実業高校,早稲田大学,早稲田実業高校 早稲田大学,A,31,https://league-one.jp/player/484897,,,,,,BlackRams Tokyo (2021 - 2026)
Kohei Horigome,堀米 航平,SO,リコーブラックラムズ東京（2025-26）,177,89,1995.09.18,30,流通経済大学柏高校,明治大学,流通経済大学柏高校 明治大学,A,19,https://league-one.jp/player/484898,,,高校('13),,,BlackRams Tokyo (2021 - 2026)
Kazuma Nishi,西 和磨,PR,リコーブラックラムズ東京（2025-26）,180,105,1995.08.10,30,京都成章高校,帝京大学,京都成章高校 帝京大学,A,53,https://league-one.jp/player/484899,,,,,,BlackRams Tokyo (2021 - 2026)
Shuhei Matsuhashi,松橋 周平,No8,リコーブラックラムズ東京（2025-26）,180,100,1993.11.24,32,船橋高校,明治大学,市立船橋高校 明治大学,A,49,https://league-one.jp/player/484900,,,日本代表(8),,,BlackRams Tokyo (2019 - 2026) -> Sunwolves (2016 - 2019)
Otoya Kihara,木原 音弥,No8,リコーブラックラムズ東京（2025-26）,186,98,2000.02.27,25,東福岡高校,同志社大学,東福岡高校 同志社大学,A,10,https://league-one.jp/player/484901,,,高校('17),,,BlackRams Tokyo (2023 - 2026)
Larzlo Sword,ラズロー ・ソード,CTB,リコーブラックラムズ東京（2025-26）,193,105,2003.05.06,22,アングリカン・チャーチ・グラマー・スクール,,アングリカン・チャーチ・グラマー・スクール,B,5,https://league-one.jp/player/484902,,,,,,BlackRams Tokyo (2024 - 2026)
