Player_Name,Full_Name,選手名_カタカナ,Position,Current_Team,League,Height,Weight,Birth_Date,Age,Nationality,Representative_Caps,Scraped_Url,キャリア遍歴,High_School,University
Epineri Uluiviti,エヒネリ ウルイウァイティ,エヒネリ ウルイウァイティ,LO,三菱重工相模原ダイナボアーズ（2025-26）,league-one,198.0,125.0,1996.07.07,29.0,,日本代表(11),https://league-one.jp/player/484741,三菱重工相模原ダイナボアーズ (2018 - ),RatuKadavulevuSchool,
Ryuta Nakamori,中森 隆太,中森 隆太,SH,三菱重工相模原ダイナボアーズ（2025-26）,league-one,175.0,75.0,2000.07.16,25.0,,,https://league-one.jp/player/484735,三菱重工相模原ダイナボアーズ (2022 - ),東福岡高校,立正大学
Ryotaro Saito,齊藤 遼太郎,齊藤 遼太郎,SO,マツダスカイアクティブズ広島（2025-26）,league-one,174.0,80.0,1992.12.04,33.0,,,https://league-one.jp/player/484642,マツダスカイアクティブズ広島 (2021 - ),東海大仰星高校,天理大学
Tsubasa Kono,河野 翼,河野 翼,SH,マツダスカイアクティブズ広島（2025-26）,league-one,163.0,70.0,1995.07.03,30.0,,,https://league-one.jp/player/484643,マツダスカイアクティブズ広島 (2021 - ),東海大仰星高校,京都産業大学
Dai Goto,後藤 大,後藤 大,SH,マツダスカイアクティブズ広島（2025-26）,league-one,166.0,73.0,1992.12.27,33.0,,,https://league-one.jp/player/484644,マツダスカイアクティブズ広島 (2021 - ),東福岡高校,立命館大学
Hikaru Tamura,田村 煕,田村 煕,SO,浦安D-Rocks（2025-26）,league-one,175.0,89.0,1993.09.12,32.0,,,https://league-one.jp/player/483517,サンウルブズ (2016 - 2017) -> 東京サントリーサンゴリアス (2018 - 2023) -> 浦安D-Rocks (2023 - ),國學院栃木高校,明治大学
Satoshi Koizumi,小泉 怜史,小泉 怜史,FB,三菱重工相模原ダイナボアーズ（2025-26）,league-one,178.0,87.0,2000.06.22,25.0,,,https://league-one.jp/player/484733,三菱重工相模原ダイナボアーズ (2022 - ),早稲田実業高校,早稲田大学
Riku Mishima,三島 琳久,三島 琳久,CTB,三菱重工相模原ダイナボアーズ（2025-26）,league-one,175.0,91.0,2000.09.02,25.0,,,https://league-one.jp/player/484732,三菱重工相模原ダイナボアーズ (2024 - ),大阪桐蔭高校,近畿大学
Takumi Sugiura,杉浦 拓実,杉浦 拓実,CTB,三菱重工相模原ダイナボアーズ（2025-26）,league-one,175.0,88.0,1998.08.24,27.0,,,https://league-one.jp/player/484747,三菱重工相模原ダイナボアーズ (2021 - ),東京高校,東海大学
Honeti Taumohaapai,タウモハハイ ホネティ,タウモハハイ ホネティ,WTB,三菱重工相模原ダイナボアーズ（2025-26）,league-one,180.0,95.0,1992.10.02,33.0,,,https://league-one.jp/player/484748,Shimizu Koto Blue Sharks (2016 - 2019) -> クボタスピアーズ (2019 - 2021) -> Mitsubishi Sagamihara Dynaboars (2021 - ),トンガカレッジ,花園大学
Hiroyuki Miyajima,宮島 裕之,宮島 裕之,WTB,NECグリーンロケッツ東葛（2025-26）,league-one,182.0,85.0,1992.09.23,33.0,,,https://league-one.jp/player/483563,Green Rockets Tokatsu (2015 - ),飯田高校,同志社大学
Brendan Owen,フレンタン オーウェン,フレンタン オーウェン,UTB,横浜キヤノンイーグルス（2025-26）,league-one,192.0,97.0,1996.09.23,29.0,,,https://league-one.jp/player/484820,ジャージー・レッズ (2019 - 2023) -> バース・ラグビー (2023 - 2024) -> Yokohama Canon Eagles (2024 - ),StAndrewsCollege,UniversityofSouthAfrica(UNISA)
Aminiasi Shaw,アミニアシ ショー,アミニアシ ショー,FL/No8,横浜キヤノンイーグルス（2025-26）,league-one,185.0,107.0,2000.03.13,25.0,,,https://league-one.jp/player/484818,Not Found,マリストブラザーズ高高校,摂南大学
Iori Suzuki,鈴木 伊織,鈴木 伊織,FL/No8,マツダスカイアクティブズ広島（2025-26）,league-one,180.0,100.0,1997.10.20,28.0,,,https://league-one.jp/player/484646,マツダスカイアクティブズ広島 (2021 - ),関東学院六浦高校,関東学院大学
Songyu Cho,趙 誠悠,趙 誠悠,FL/No8,三菱重工相模原ダイナボアーズ（2025-26）,league-one,185.0,102.0,1999.05.13,26.0,,,https://league-one.jp/player/484750,三菱重工相模原ダイナボアーズ (2022 - ),大阪朝鮮高級校高校,日本大学
Yuta Matsuura,松浦 祐太,松浦 祐太,FB,三重ホンダヒート（2025-26）,league-one,178.0,88.0,1996.12.05,29.0,,,https://league-one.jp/player/484694,三重ホンダヒート (2021 - ),小倉高校,専修大学
Takuma Suto,須藤 拓真,須藤 拓真,FL/No8,ヤクルトレビンズ戸田（2025-26）,league-one,172.0,96.0,1996.09.22,29.0,,,https://league-one.jp/player/484788,ヤクルトレビンズ戸田 (2024 - ),明和県央高校,日本大学
Ren Taninaka,谷中 廉,谷中 廉,CTB,ヤクルトレビンズ戸田（2025-26）,league-one,171.0,83.0,2002.03.11,23.0,,,https://league-one.jp/player/484775,ヤクルトレビンズ戸田 (2024 - ),御所実業高校,中京大学
Kenta Tokuda,徳田 健太,徳田 健太,SH,コベルコ神戸スティーラーズ（2025-26）,league-one,166.0,70.0,1993.10.07,32.0,,,https://league-one.jp/player/483955,コベルコ神戸スティーラーズ (2022 - ),関西学院高校,関西学院大学
Kanato Hirano,平野 叶翔,平野 叶翔,PR,三重ホンダヒート（2025-26）,league-one,180.0,109.0,2000.02.08,26.0,,,https://league-one.jp/player/484693,三重ホンダヒート (2022 - ),西陵高校,京都産業大学
Junta Hamano,濱野 隼大,濱野 隼大,WTB,コベルコ神戸スティーラーズ（2025-26）,league-one,180.0,93.0,2001.05.02,24.0,,日本代表(2),https://league-one.jp/player/483951,コベルコ神戸スティーラーズ (2021 - 2026) -> マナワツ (2024 - ),ロトルアボーイズ,
Shotaro Hirai,平井 将太郎,平井 将太郎,PR,浦安D-Rocks（2025-26）,league-one,185.0,122.0,1995.04.03,30.0,,,https://league-one.jp/player/483514,Not Found,長崎南山高校,帝京大学
Ryunosuke Fujiwara,藤原 竜之丞,藤原 竜之丞,WTB,狭山セコムラガッツ（2025-26）,league-one,169.0,73.0,2002.10.10,23.0,,,https://league-one.jp/player/484089,狭山セコムラガッツ (2024 - ),日本航空石川高校,天理大学
Ryong Ji Kim,金 嶺志,金 嶺志,LO,浦安D-Rocks（2025-26）,league-one,192.0,107.0,1994.08.26,31.0,,,https://league-one.jp/player/483513,浦安D-Rocks (2021 - ),東京朝鮮中高級学校,帝京大学
Noah Foster,ノア フォスター,ノア フォスター,CTB,清水建設江東ブルーシャークス（2025-26）,league-one,180.0,95.0,1999.08.17,26.0,,,https://league-one.jp/player/484214,タスマン (2021 - 2022) -> サウスランド (2022 - 2023) -> 清水建設江東ブルーシャークス (2024 - ),MountAlbertGrammarSchool,AucklandUniversity
Kotaro Hatada,畑田 康太朗,畑田 康太朗,SH,日野レッドドルフィンズ（2025-26）,league-one,167.0,69.0,2000.01.06,26.0,,,https://league-one.jp/player/484581,日野レッドドルフィンズ (2023 - ),筑紫丘高校,鹿児島大学
Yusuke Kishi,岸 佑融,岸 佑融,LO,リコーブラックラムズ東京（2025-26）,league-one,191.0,106.0,2002.08.02,23.0,,,https://league-one.jp/player/484859,リコーブラックラムズ東京 (2025 - ),玉川学園高等部高校,日本体育大学
Fraser Quirk,フレイサー クワーク,フレイサー クワーク,CTB,三重ホンダヒート（2025-26）,league-one,187.0,100.0,1998.08.14,27.0,,,https://league-one.jp/player/484691,三重ホンダヒート (2022 - ),開志国際高校,日本大学
Taichi Kugino,久木野 太一,久木野 太一,CTB,リコーブラックラムズ東京（2025-26）,league-one,178.0,89.0,2002.10.21,23.0,,,https://league-one.jp/player/484861,リコーブラックラムズ東京 (2025 - ),小倉高校,帝京大学
Josh Goodhue,ショシュ クットヒュー,ショシュ クットヒュー,LO,リコーブラックラムズ東京（2025-26）,league-one,199.0,112.0,1995.06.13,30.0,,,https://league-one.jp/player/484875,Not Found,マウントアルバートグラマースクール,リンカーン大学
Kohki Matsumoto,松本 光貴,松本 光貴,LO,三菱重工相模原ダイナボアーズ（2025-26）,league-one,190.0,107.0,2001.11.03,24.0,,,https://league-one.jp/player/484757,三菱重工相模原ダイナボアーズ (2024 - ),明治大学附属八王子高校,明治大学
Ken Osanai,小山内 健,小山内 健,PR,日野レッドドルフィンズ（2025-26）,league-one,177.0,110.0,1996.09.22,29.0,,,https://league-one.jp/player/484597,日野レッドドルフィンズ (2023 - ),昌平高校,東洋大学
Ryunosuke Aoyagi,青柳,青柳,CTB,ヤクルトレビンズ戸田（2025-26）,league-one,176.0,87.0,2002.08.10,23.0,,,https://league-one.jp/player/484769,ヤクルトレビンズ戸田 (2025 - ),國學院栃木高校,帝京大学
Kotaro Tstsuno,龍野 光太朗,龍野 光太朗,SH,マツダスカイアクティブズ広島（2025-26）,league-one,170.0,80.0,1998.05.17,27.0,,,https://league-one.jp/player/484635,Not Found,佐賀工業高校,帝京大学
Tsubasa Shinno,新野 翼,新野 翼,WTB,ヤクルトレビンズ戸田（2025-26）,league-one,172.0,82.0,2002.05.26,23.0,,,https://league-one.jp/player/484762,ヤクルトレビンズ戸田 (2025 - ),石見智翠館高校,専修大学
Eigi Fushimi,伏見 永城,伏見 永城,SH,ヤクルトレビンズ戸田（2025-26）,league-one,165.0,70.0,2002.06.11,23.0,,,https://league-one.jp/player/484763,ヤクルトレビンズ戸田 (2025 - ),甲府工業高校,日本体育大学
Yamato Tanigawa,谷川 和,谷川 和,SO,ヤクルトレビンズ戸田（2025-26）,league-one,175.0,78.0,2003.02.05,23.0,,,https://league-one.jp/player/484764,ヤクルトレビンズ戸田 (2025 - ),大阪桐蔭高校,龍谷大学
Shunsuke Sakamoto,坂本 駿介,坂本 駿介,PR,三菱重工相模原ダイナボアーズ（2025-26）,league-one,180.0,110.0,1998.03.13,27.0,,,https://league-one.jp/player/484749,三菱重工相模原ダイナボアーズ (2021 - ),三本木農業高校,日本大学
Kyoji Takano,高野 恭二,高野 恭二,FB,日野レッドドルフィンズ（2025-26）,league-one,174.0,83.0,1996.10.25,29.0,,,https://league-one.jp/player/484601,宗像サニックスブルース (2021 - 2022) -> 日野レッドドルフィンズ (2023 - ),東福岡高校,青山学院大学
Suguru Tanaka,田中 秀,田中 秀,SO,日野レッドドルフィンズ（2025-26）,league-one,175.0,83.0,1998.11.22,27.0,,,https://league-one.jp/player/484603,日野レッドドルフィンズ (2023 - ),浦和高校,GriffithUniversity
Yujiro Yano,矢野 裕二郎,矢野 裕二郎,LO,日野レッドドルフィンズ（2025-26）,league-one,192.0,109.0,2001.07.07,24.0,,,https://league-one.jp/player/484604,日野レッドドルフィンズ (2024 - ),関東学院六浦高校,関東学院大学
Ginjiro Sakiguchi,サキ,サキ,FB,マツダスカイアクティブズ広島（2025-26）,league-one,175.0,75.0,1994.11.25,31.0,,,https://league-one.jp/player/484636,マツダスカイアクティブズ広島 (2021 - ),大阪桐蔭高校,同志社大学
Jyunki Tokota,床田 淳貴,床田 淳貴,PR,日野レッドドルフィンズ（2025-26）,league-one,178.0,102.0,2001.12.13,24.0,,,https://league-one.jp/player/484605,Not Found,桐蔭学園高校,明治大学
Kiichi Takagi,高城 喜一,高城 喜一,FL/No8,日野レッドドルフィンズ（2025-26）,league-one,188.0,104.0,2001.12.09,24.0,,,https://league-one.jp/player/484607,日野RD (2024 - ),金光桐蔭高校,法政大学
Shoki Yoshimoto,吉本 匠希,吉本 匠希,FB,三菱重工相模原ダイナボアーズ（2025-26）,league-one,182.0,84.0,2002.03.05,23.0,,,https://league-one.jp/player/484755,三菱重工相模原ダイナボアーズ (2024 - ),常翔学園高校,立命館大学
Hayato Kojo,古城 隼人,古城 隼人,CTB,九州電力キューデンヴォルテクス（2025-26）,league-one,175.0,88.0,1996.05.22,29.0,,,https://league-one.jp/player/483712,九州電力キューデンヴォルテクス (2022 - ),修猷館高校,同志社大学
Ieremia Mataena,イエレミア マタエナ,イエレミア マタエナ,PR,豊田自動織機シャトルズ愛知（2025-26）,league-one,180.0,120.0,1995.09.03,30.0,,,https://league-one.jp/player/488119,Not Found,ケルストンボーイズ,摂南大学
William Tupou,ウィリアム トゥホウ,ウィリアム トゥホウ,FL/No8,トヨタヴェルブリッツ（2025-26）,league-one,188.0,101.0,1990.07.20,35.0,,日本代表(12),https://league-one.jp/player/485515,サンウルブズ (2016 - 2019) -> コカ・コーラレッドスパークス (2017 - 2021) -> トヨタヴェルブリッツ (2021 - ),ブリスベンステート,
Sunao Takizawa,瀧澤 直,瀧澤 直,PR,NECグリーンロケッツ東葛（2025-26）,league-one,175.0,115.0,1986.09.30,39.0,,,https://league-one.jp/player/483553,NECグリーンロケッツ東葛 (2021 - ),千種高校,早稲田大学
Friedle Olivier,フリートル オリウィエー,フリートル オリウィエー,FL/No8,三菱重工相模原ダイナボアーズ（2025-26）,league-one,197.0,126.0,1992.05.27,33.0,,,https://league-one.jp/player/485069,Valke (2012 - 2020) -> Enisey-STM (2020 - 2022) -> チーターズ (2022 - 2025) -> 三菱重工相模原ダイナボアーズ (2024 - ),Dr.,Johan
Yu Kawai,河井 優,河井 優,UTB,三重ホンダヒート（2025-26）,league-one,173.0,81.0,1999.12.01,26.0,,,https://league-one.jp/player/485077,ブラザーズRC (2023 - 2025) -> ホンダヒート (2025 - ),日本航空高校石川,近畿大学
Ryosei Takai,高井 良成,高井 良成,CTB,NECグリーンロケッツ東葛（2025-26）,league-one,177.0,82.0,2001.12.09,24.0,,,https://league-one.jp/player/485129,NECグリーンロケッツ東葛 (2024 - ),関西大学北陽高校,京都産業大学
Yuta Moriyama,森山 雄太,森山 雄太,FL/No8,NECグリーンロケッツ東葛（2025-26）,league-one,182.0,100.0,2001.06.12,24.0,,,https://league-one.jp/player/485130,NECグリーンロケッツ東葛 (2024 - ),東福岡高校,明治大学
Brendon Nell,フレントン ネル,フレントン ネル,LO,NECグリーンロケッツ東葛（2025-26）,league-one,196.0,117.0,2000.08.01,25.0,,,https://league-one.jp/player/485131,NECグリーンロケッツ東葛 (2024 - ),Werda,Highschool
Nic Souchon,ニック スーチョン,ニック スーチョン,HO,リコーブラックラムズ東京（2025-26）,league-one,180.0,110.0,1997.08.13,28.0,,,https://league-one.jp/player/485147,ベイ・オブ・プレンティ (2019 - 2022) -> Old Glory DC RFC (2022 - 2023) -> サウスランド (2022 - 2025) -> Utah Warriors (2023 - 2024) -> ハリケーンズ (2024 - 2025) -> オタゴ (2024 - 2025) -> リコーブラックラムズ東京 (2025 - ),ハミルトンボーイズハイスクール,リンカーン大学
Kohei Kire,喜連 航平,喜連 航平,SO,九州電力キューデンヴォルテクス（2025-26）,league-one,176.0,85.0,1995.06.25,30.0,,,https://league-one.jp/player/483685,浦安D-Rocks (2018 - 2022) -> Yokohama Canon Eagles (2022 - 2024) -> Kyushu Kyuden Voltex (2024 - ),大阪桐蔭高校,近畿大学
Shuichi Kobayashi,小林 修市,小林 修市,WTB,レッドハリケーンズ大阪（2025-26）,league-one,176.0,83.0,2003.08.24,22.0,,,https://league-one.jp/player/493238,NTTドコモレッドハリケーンズ大阪 (2025 - ),京都成章高校,京都産業大学
Sam Henwood,サム ヘンウット,サム ヘンウット,FL/No8,日本製鉄釜石シーウェイブス（2025-26）,league-one,186.0,107.0,1991.03.28,34.0,,,https://league-one.jp/player/488127,チーフス (2015 - 2016) -> ハリケーンズ (2017 - 2019) -> カウンティーズ・マヌカウ (2018 - 2019) -> NECグリーンロケッツ東葛 (2019 - 2020) -> 日本製鉄釜石シーウェイブス (2020 - ),キングスカレッジ,キングス大学
Tai Dowling,タウリンク タイ,タウリンク タイ,SO,三菱重工相模原ダイナボアーズ（2025-26）,league-one,183.0,85.0,2003.07.06,22.0,,,https://league-one.jp/player/485367,三菱重工相模原ダイナボアーズ (2024 - ),Emmanuel,college
Ryutaro Nakayama,中山 竜太朗,中山 竜太朗,FL/No8,三重ホンダヒート（2025-26）,league-one,185.0,104.0,2002.10.08,23.0,,,https://league-one.jp/player/484670,三重ホンダヒート (2025 - ),東海大大阪仰星高校,東海大学
Yusuke Maruo,丸尾 祐資,丸尾 祐資,SH,NECグリーンロケッツ東葛（2025-26）,league-one,170.0,75.0,2000.10.25,25.0,,,https://league-one.jp/player/483551,NECグリーンロケッツ東葛 (2023 - ),報徳学園高校,明治大学
Aaron Smith,アーロン スミス,アーロン スミス,SH,トヨタヴェルブリッツ（2025-26）,league-one,171.0,83.0,1988.11.21,37.0,,NZ代表(125),https://league-one.jp/player/485368,ハイランダーズ (2013 - 2023) -> マナワツ (2019 - 2021) -> トヨタヴェルブリッツ (2023 - ),フィールディング,
