英語名,選手名,ポジション,所属チーム,身長,体重,生年月日,年齢,高校,大学,出身校・チーム歴(全文),カテゴリ,リーグワンキャップ数,URL,Text_Detail,キャリア遍歴,代表キャップ数,International_Caps,Scraped_Url,Full_Career
Josh TIMU,Josh TIMU,CTB,Hurricanes,183,94,1997.07.06,,,,,A,0,https://all.rugby/player/josh-timu,,Otago (2016 - 2018) -> Sunwolves (2018 - 2018) -> Otago (2018 - 2018) -> Sunwolves (2019 - 2019) -> Otago (2019 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2025) -> Hurricanes (2025 - 2026),,,https://all.rugby/player/josh-timu,Otago (2016 - 2018) -> Sunwolves (2018 - 2018) -> Otago (2018 - 2018) -> Sunwolves (2019 - 2019) -> Otago (2019 - 2021) -> Highlanders (2021 - 2021) -> Otago (2021 - 2021) -> Highlanders (2022 - 2022) -> Otago (2022 - 2022) -> Highlanders (2022 - 2023) -> Otago (2023 - 2023) -> Highlanders (2024 - 2024) -> Otago (2024 - 2025) -> Hurricanes (2025 - 2026)
Riley HIGGINS,Riley HIGGINS,CTB,Hurricanes,187,99,2002.10.09,,,,,A,0,https://all.rugby/player/riley-higgins,,Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2024 - 2026),,,https://all.rugby/player/riley-higgins,Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2024 - 2026)
Kini NAHOLO,Kini NAHOLO,Winger,Hurricanes,178,98,1999.04.16,,,,,A,0,https://all.rugby/player/kiniviliame-naholo,,Taranaki Bulls (2018 - 2019) -> Chiefs (2019 - 2020) -> Taranaki Bulls (2020 - 2021) -> Crusaders (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Crusaders (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Hurricanes (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Hurricanes (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Hurricanes (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Hurricanes (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Hurricanes (2024 - 2026),,,https://all.rugby/player/kiniviliame-naholo,Taranaki Bulls (2018 - 2019) -> Chiefs (2019 - 2020) -> Taranaki Bulls (2020 - 2021) -> Crusaders (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Crusaders (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Hurricanes (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Hurricanes (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Hurricanes (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Hurricanes (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Hurricanes (2024 - 2026)
Ngane PUNIVAI,Ngane PUNIVAI,Winger,Hurricanes,191,105,1998.08.30,,,,,A,0,https://all.rugby/player/ngane-punivai,,Crusaders (2018 - 2019) -> Highlanders (2019 - 2019) -> Canterbury (2019 - 2019) -> Highlanders (2020 - 2020) -> Canterbury (2020 - 2020) -> Highlanders (2020 - 2020) -> Canterbury (2020 - 2020) -> Highlanders (2021 - 2021) -> Canterbury (2021 - 2021) -> Highlanders (2021 - 2021) -> Canterbury (2021 - 2021) -> Highlanders (2022 - 2022) -> Canterbury (2022 - 2022) -> Chiefs (2022 - 2022) -> Canterbury (2022 - 2022) -> Chiefs (2023 - 2023) -> Canterbury (2023 - 2023) -> Hurricanes (2023 - 2023) -> Canterbury (2023 - 2023) -> Hurricanes (2024 - 2024) -> Canterbury (2024 - 2024) -> Hurricanes (2024 - 2024) -> Canterbury (2024 - 2024) -> Hurricanes (2025 - 2025) -> Canterbury (2025 - 2025) -> Hurricanes (2025 - 2026),,,https://all.rugby/player/ngane-punivai,Crusaders (2018 - 2019) -> Highlanders (2019 - 2019) -> Canterbury (2019 - 2019) -> Highlanders (2020 - 2020) -> Canterbury (2020 - 2020) -> Highlanders (2020 - 2020) -> Canterbury (2020 - 2020) -> Highlanders (2021 - 2021) -> Canterbury (2021 - 2021) -> Highlanders (2021 - 2021) -> Canterbury (2021 - 2021) -> Highlanders (2022 - 2022) -> Canterbury (2022 - 2022) -> Chiefs (2022 - 2022) -> Canterbury (2022 - 2022) -> Chiefs (2023 - 2023) -> Canterbury (2023 - 2023) -> Hurricanes (2023 - 2023) -> Canterbury (2023 - 2023) -> Hurricanes (2024 - 2024) -> Canterbury (2024 - 2024) -> Hurricanes (2024 - 2024) -> Canterbury (2024 - 2024) -> Hurricanes (2025 - 2025) -> Canterbury (2025 - 2025) -> Hurricanes (2025 - 2026)
Joshua MOORBY,Joshua MOORBY,FB,Hurricanes,188,96,1998.07.11,,,,,A,0,https://all.rugby/player/joshua-moorby,,Southland Stags (2018 - 2021) -> Hurricanes (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Hurricanes (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Hurricanes (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Hurricanes (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Hurricanes (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Hurricanes (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Montpellier Hérault Rugby (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Montpellier Hérault Rugby (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Hurricanes (2025 - 2026),,,https://all.rugby/player/joshua-moorby,Southland Stags (2018 - 2021) -> Hurricanes (2021 - 2021) -> Northland Taniwha (2021 - 2021) -> Hurricanes (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Hurricanes (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Hurricanes (2023 - 2023) -> Northland Taniwha (2023 - 2023) -> Hurricanes (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Hurricanes (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Montpellier Hérault Rugby (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Montpellier Hérault Rugby (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Hurricanes (2025 - 2026)
Ruben LOVE,Ruben LOVE,FB,Hurricanes,184,92,2001.04.28,,,,,A,0,https://all.rugby/player/ruben-love,,Wellington Lions (2019 - 2020) -> Hurricanes (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2025 - 2025) -> Wellington Lions (2025 - 2025) -> Hurricanes (2025 - 2026),,,https://all.rugby/player/ruben-love,Wellington Lions (2019 - 2020) -> Hurricanes (2020 - 2020) -> Wellington Lions (2020 - 2020) -> Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2021 - 2021) -> Wellington Lions (2021 - 2021) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2022 - 2022) -> Wellington Lions (2022 - 2022) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2023 - 2023) -> Wellington Lions (2023 - 2023) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2024 - 2024) -> Wellington Lions (2024 - 2024) -> Hurricanes (2025 - 2025) -> Wellington Lions (2025 - 2025) -> Hurricanes (2025 - 2026)
Ben AKE,Ben AKE,PR,Blues,191,104,2003.02.24,,,,,A,0,https://all.rugby/player/ben-ake,,Auckland (2022 - 2023) -> Blues (2023 - 2026),,,https://all.rugby/player/ben-ake,Auckland (2022 - 2023) -> Blues (2023 - 2026)
Flyn YATES,Flyn YATES,PR,Blues,188,125,2000.05.25,,,,,A,0,https://all.rugby/player/flyn-yates,,Manawatu Turbos (2020 - 2023) -> Kamaishi Seawaves (2023 - 2023) -> Manawatu Turbos (2024 - 2024) -> Kamaishi Seawaves (2024 - 2024) -> Manawatu Turbos (2024 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/flyn-yates,Manawatu Turbos (2020 - 2023) -> Kamaishi Seawaves (2023 - 2023) -> Manawatu Turbos (2024 - 2024) -> Kamaishi Seawaves (2024 - 2024) -> Manawatu Turbos (2024 - 2025) -> Blues (2025 - 2026)
Jordan LAY,Jordan LAY,PR,Blues,185,115,1992.11.05,,,,,A,0,https://all.rugby/player/jordan-lay,,Edimbourg Rugby (2017 - 2018) -> Bristol Bears (2018 - 2018) -> Ospreys (2018 - 2018) -> Bristol Bears (2019 - 2019) -> Ospreys (2019 - 2019) -> Bristol Bears (2019 - 2019) -> Bay of Plenty Steamers (2019 - 2019) -> Bristol Bears (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Ospreys (2020 - 2020) -> Auckland (2020 - 2020) -> Ospreys (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026),Samoa,Samoa,https://all.rugby/player/jordan-lay,Edimbourg Rugby (2017 - 2018) -> Bristol Bears (2018 - 2018) -> Ospreys (2018 - 2018) -> Bristol Bears (2019 - 2019) -> Ospreys (2019 - 2019) -> Bristol Bears (2019 - 2019) -> Bay of Plenty Steamers (2019 - 2019) -> Bristol Bears (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Ospreys (2020 - 2020) -> Auckland (2020 - 2020) -> Ospreys (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026)
Josh FUSITU'A,Josh FUSITU'A,PR,Blues,183,118,2001.05.01,,,,,A,0,https://all.rugby/player/josh-fusitua,,Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2025 - 2025) -> Auckland (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/josh-fusitua,Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2025 - 2025) -> Auckland (2025 - 2025) -> Blues (2025 - 2026)
Marcel RENATA,Marcel RENATA,PR,Blues,187,121,1994.02.24,,,,,A,0,https://all.rugby/player/marcel-renata,,Hurricanes (2017 - 2018) -> Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/marcel-renata,Hurricanes (2017 - 2018) -> Blues (2018 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2021 - 2021) -> Auckland (2021 - 2021) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026)
Mason TUPAEA,Mason TUPAEA,PR,Blues,188,188,2002.10.16,,,,,A,0,https://all.rugby/player/mason-tupaea,,Waikato Mooloos (2022 - 2023) -> Blues (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/mason-tupaea,Waikato Mooloos (2022 - 2023) -> Blues (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Blues (2025 - 2026)
Ofa TU'UNGAFASI,Ofa TU'UNGAFASI,PR,Blues,195,125,1992.04.19,,,,,A,0,https://all.rugby/player/ofa-tu-ungafasi,,Blues (2013 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2021) -> Northland Taniwha (2021 - 2021) -> Blues (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Blues (2022 - 2026),Tonga,Tonga,https://all.rugby/player/ofa-tu-ungafasi,Blues (2013 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2021) -> Northland Taniwha (2021 - 2021) -> Blues (2022 - 2022) -> Northland Taniwha (2022 - 2022) -> Blues (2022 - 2026)
Sam MATENGA,Sam MATENGA,PR,Blues,186,120,1998.05.08,,,,,A,0,https://all.rugby/player/sam-matenga,,Tasman Mako (2018 - 2021) -> Seattle Seawolves (2021 - 2021) -> Tasman Mako (2022 - 2022) -> Seattle Seawolves (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Seattle Seawolves (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Seattle Seawolves (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Seattle Seawolves (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/sam-matenga,Tasman Mako (2018 - 2021) -> Seattle Seawolves (2021 - 2021) -> Tasman Mako (2022 - 2022) -> Seattle Seawolves (2022 - 2022) -> Tasman Mako (2022 - 2022) -> Seattle Seawolves (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Seattle Seawolves (2023 - 2023) -> Tasman Mako (2023 - 2023) -> Seattle Seawolves (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2024 - 2024) -> Tasman Mako (2024 - 2024) -> Crusaders (2025 - 2025) -> Tasman Mako (2025 - 2025) -> Blues (2025 - 2026)
Bradley SLATER,Bradley SLATER,HO,Blues,186,110,1998.09.23,,,,,A,0,https://all.rugby/player/bradley-slater,,Chiefs (2018 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/bradley-slater,Chiefs (2018 - 2019) -> Taranaki Bulls (2019 - 2019) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2020 - 2020) -> Taranaki Bulls (2020 - 2020) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2021 - 2021) -> Taranaki Bulls (2021 - 2021) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2022 - 2022) -> Taranaki Bulls (2022 - 2022) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2023 - 2023) -> Taranaki Bulls (2023 - 2023) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2024 - 2024) -> Taranaki Bulls (2024 - 2024) -> Chiefs (2025 - 2025) -> Taranaki Bulls (2025 - 2025) -> Blues (2025 - 2026)
James MULLAN,James MULLAN,HO,Blues,188,107,2002.11.20,,,,,A,0,https://all.rugby/player/james-mullan,,Canterbury (2022 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/james-mullan,Canterbury (2022 - 2023) -> Crusaders (2023 - 2023) -> Canterbury (2023 - 2023) -> Crusaders (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2024 - 2024) -> Northland Taniwha (2024 - 2024) -> Blues (2025 - 2025) -> Northland Taniwha (2025 - 2025) -> Blues (2025 - 2026)
Kurt EKLUND,Kurt EKLUND,HO,Blues,180,103,1992.01.05,,,,,A,0,https://all.rugby/player/kurt-eklund,,Bay of Plenty Steamers (2018 - 2019) -> Blues (2019 - 2019) -> Bay of Plenty Steamers (2019 - 2019) -> Blues (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Blues (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Blues (2021 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Blues (2021 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Blues (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Blues (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Blues (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Blues (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Blues (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Blues (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Blues (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/kurt-eklund,Bay of Plenty Steamers (2018 - 2019) -> Blues (2019 - 2019) -> Bay of Plenty Steamers (2019 - 2019) -> Blues (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Blues (2020 - 2020) -> Bay of Plenty Steamers (2020 - 2020) -> Blues (2021 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Blues (2021 - 2021) -> Bay of Plenty Steamers (2021 - 2021) -> Blues (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Blues (2022 - 2022) -> Bay of Plenty Steamers (2022 - 2022) -> Blues (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Blues (2023 - 2023) -> Bay of Plenty Steamers (2023 - 2023) -> Blues (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Blues (2024 - 2024) -> Bay of Plenty Steamers (2024 - 2024) -> Blues (2025 - 2025) -> Bay of Plenty Steamers (2025 - 2025) -> Blues (2025 - 2026)
Josh BEEHRE,Josh BEEHRE,LO,Blues,198,118,2002.03.30,,,,,A,0,https://all.rugby/player/josh-beehre,,Auckland (2021 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2025 - 2025) -> Auckland (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/josh-beehre,Auckland (2021 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2025 - 2025) -> Auckland (2025 - 2025) -> Blues (2025 - 2026)
Laghlan MCWHANNELL,Laghlan MCWHANNELL,LO,Blues,198,114,1998.10.20,,,,,A,0,https://all.rugby/player/laghlan-mcwhannell,,Chiefs (2018 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/laghlan-mcwhannell,Chiefs (2018 - 2020) -> Waikato Mooloos (2020 - 2020) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2021 - 2021) -> Waikato Mooloos (2021 - 2021) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2022 - 2022) -> Waikato Mooloos (2022 - 2022) -> Chiefs (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2023 - 2023) -> Waikato Mooloos (2023 - 2023) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2024 - 2024) -> Waikato Mooloos (2024 - 2024) -> Blues (2025 - 2025) -> Waikato Mooloos (2025 - 2025) -> Blues (2025 - 2026)
Patrick TUIPULOTU,Patrick TUIPULOTU,LO,Blues,198,120,1993.01.23,,,,,A,0,https://all.rugby/player/patrick-tuipulotu,,Blues (2013 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2021) -> Toyota Verblitz (2021 - 2021) -> Auckland (2021 - 2021) -> Toyota Verblitz (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2026),New Zealand,New Zealand,https://all.rugby/player/patrick-tuipulotu,Blues (2013 - 2019) -> Auckland (2019 - 2019) -> Blues (2020 - 2020) -> Auckland (2020 - 2020) -> Blues (2020 - 2021) -> Toyota Verblitz (2021 - 2021) -> Auckland (2021 - 2021) -> Toyota Verblitz (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2022 - 2022) -> Auckland (2022 - 2022) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2023 - 2023) -> Auckland (2023 - 2023) -> Blues (2024 - 2024) -> Auckland (2024 - 2024) -> Blues (2024 - 2026)
Sam DARRY,Sam DARRY,LO,Blues,202,110,2000.07.11,,,,,A,0,https://all.rugby/player/sam-darry,,Canterbury (2019 - 2020) -> Blues (2020 - 2020) -> Canterbury (2020 - 2020) -> Blues (2021 - 2021) -> Canterbury (2021 - 2021) -> Blues (2021 - 2021) -> Canterbury (2021 - 2021) -> Blues (2022 - 2022) -> Canterbury (2022 - 2022) -> Blues (2022 - 2022) -> Canterbury (2022 - 2022) -> Blues (2023 - 2023) -> Canterbury (2023 - 2023) -> Blues (2023 - 2023) -> Canterbury (2023 - 2023) -> Blues (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2025 - 2025) -> Canterbury (2025 - 2025) -> Blues (2025 - 2026),,,https://all.rugby/player/sam-darry,Canterbury (2019 - 2020) -> Blues (2020 - 2020) -> Canterbury (2020 - 2020) -> Blues (2021 - 2021) -> Canterbury (2021 - 2021) -> Blues (2021 - 2021) -> Canterbury (2021 - 2021) -> Blues (2022 - 2022) -> Canterbury (2022 - 2022) -> Blues (2022 - 2022) -> Canterbury (2022 - 2022) -> Blues (2023 - 2023) -> Canterbury (2023 - 2023) -> Blues (2023 - 2023) -> Canterbury (2023 - 2023) -> Blues (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2024 - 2024) -> Canterbury (2024 - 2024) -> Blues (2025 - 2025) -> Canterbury (2025 - 2025) -> Blues (2025 - 2026)
